id,prediction,loss
452888,1514,2660
452890,2099,1326
452892,6089,1.279e+04
452894,1557,1472
452896,1179,445.8
452897,874.1,705
452898,2296,8767
452900,1682,1703
452902,1947,2148
452904,1288,1557
452915,1603,1550
452916,2372,2723
452918,2643,1724
452921,1135,1041
452925,6284,5500
452926,1523,977.1
452934,2874,1728
452939,1455,2382
452944,1557,2410
452945,3909,2292
452949,3011,5477
452950,7276,5168
452956,2224,1296
452960,3255,9149
452962,3909,4533
452967,3255,6945
452968,1002,912.2
452971,1891,1217
452972,1603,3896
452976,3275,3707
452981,2099,2245
452982,1591,550.1
452983,2874,1444
452984,2748,2681
452990,3308,3620
452995,1321,1370
452996,6089,8700
452997,1455,1544
452999,3275,4288
453002,9337,8111
453005,2556,2918
453007,2606,470.3
453009,3435,4393
453015,8446,2.394e+04
453016,3435,2870
453018,734.6,774
453024,4777,3741
453026,1682,3144
453030,1655,2504
453032,2130,2112
453034,2748,2501
453035,1288,808.5
453037,3435,4263
453039,2556,2938
453040,2556,927.5
453041,1411,805.8
453044,1591,2882
453045,1411,1553
453047,800.9,1142
453048,2011,1204
453050,1480,1450
453054,6089,3265
453059,1321,919.4
453064,6089,9555
453065,2126,4629
453066,2740,2371
453067,1906,1884
453069,876,713.4
453074,1603,6427
453077,1906,3269
453084,2748,1417
453085,1943,1316
453089,4777,8884
453091,3275,984.5
453092,2200,4020
453100,1797,2747
453105,1.02e+04,1.532e+04
453106,3255,5340
453107,1179,763.4
453112,1121,1265
453115,3129,5020
453116,1179,2178
453121,2099,2368
453124,3555,4310
453125,1906,1893
453142,1045,912.9
453144,1121,886.1
453145,1249,1274
453147,2126,1472
453151,683.4,681.4
453158,2224,1284
453159,1307,1931
453161,4004,6122
453164,5589,6180
453170,5564,4009
453174,1084,1693
453175,1591,936.9
453176,2556,5463
453177,2884,4074
453178,2748,4316
453181,1419,2980
453182,1093,953.2
453187,2318,1422
453188,1591,3709
453190,1947,1104
453196,1179,1871
453198,1947,2310
453199,2462,2220
453202,3555,4168
453208,1404,2762
453218,1002,1086
453219,3613,5393
453221,957.5,764.1
453224,2462,2471
453226,3308,8207
453228,2011,3896
453229,1404,1528
453237,1249,1548
453239,3435,4656
453240,1262,1417
453244,3255,3201
453247,1191,976.9
453248,3760,4090
453255,4234,5509
453260,1559,3324
453261,5589,7184
453263,5057,5280
453265,1.474e+04,1.521e+04
453268,5667,6019
453270,2874,3542
453271,5564,5465
453274,3011,3720
453275,5667,4376
453281,2169,2920
453283,9517,1.021e+04
453288,4234,3763
453289,4828,7206
453295,1002,2089
453300,1.097e+04,1.28e+04
453305,1238,1161
453310,4804,1282
453314,3011,1593
453317,1165,1285
453322,4443,8303
453323,2372,6003
453328,3435,6488
453330,1288,792.5
453332,3129,2307
453334,5943,6021
453340,1947,1490
453343,4470,3826
453345,4937,4426
453350,2318,2269
453354,1523,1244
453356,6089,7851
453357,1682,2671
453358,1411,2348
453359,2011,2249
453360,3275,2117
453362,8446,7725
453364,5564,1.567e+04
453379,1455,723.9
453383,4777,4958
453385,1262,1513
453390,770.4,546.2
453394,1249,1029
453398,1404,2078
453404,4470,2969
453408,3760,2459
453411,1318,703
453423,800.9,305.6
453428,7276,5765
453429,1404,1116
453433,4011,2336
453436,1344,907.6
453438,706.8,157.9
453439,1670,1587
453441,1523,1929
453445,7276,2631
453446,1131,1362
453449,1682,1370
453453,2556,2113
453455,1030,499.1
453460,1853,2639
453465,4011,2703
453469,1591,1797
453470,2011,3489
453474,2349,1331
453479,1603,1076
453480,2011,2358
453489,2099,2426
453490,9333,8651
453497,6284,3364
453500,2556,9070
453501,1404,1158
453503,1318,935.5
453504,1121,685.8
453510,1321,2221
453511,2556,2567
453512,7350,1.023e+04
453515,1321,2302
453517,1603,2856
453523,2224,1083
453526,1045,1213
453527,1179,661.8
453528,2740,833.9
453530,2556,3354
453534,2296,3033
453537,1288,802.5
453538,4011,2394
453541,8446,1.338e+04
453544,4443,2432
453545,4263,8916
453546,4443,6713
453550,4822,3571
453558,795.9,1699
453559,1523,605.4
453562,2748,3974
453564,4804,6549
453565,8446,5836
453566,1523,770.2
453567,7821,8750
453568,957.5,1553
453571,1906,2549
453577,2660,1868
453579,1411,1627
453581,1288,2004
453582,2296,1667
453590,2011,2437
453592,4004,3635
453594,1591,3968
453595,2200,3154
453598,4011,2371
453599,3275,1744
453601,2011,1757
453602,4828,8649
453604,3129,3803
453606,7350,1.08e+04
453610,1760,1138
453614,1947,1930
453615,2099,2054
453621,3435,1189
453622,1943,590.8
453637,1307,1002
453638,4234,3302
453639,2643,5348
453640,2896,2153
453642,2462,5098
453646,1179,1966
453647,4263,2343
453650,4966,7488
453652,4443,3688
453654,2246,1386
453655,3555,4919
453657,1819,1241
453662,7106,1.2e+04
453663,1662,732.9
453666,626.8,2321
453667,1682,2243
453670,2462,2778
453671,1.209e+04,1.422e+04
453672,2169,2162
453679,1321,832.9
453680,3435,1.109e+04
453681,3435,2710
453684,1093,646.9
453687,2099,1536
453689,2011,2963
453690,1131,2366
453691,8467,8449
453692,1121,1271
453696,1557,1317
453702,4234,1675
453706,1179,1689
453707,1943,3867
453709,761.3,1409
453711,5943,6260
453717,1725,7510
453720,1455,1174
453721,957.5,2413
453722,1853,977.2
453730,957.5,1908
453731,4470,4175
453736,3011,1415
453738,7821,6842
453746,1682,1370
453749,1093,2083
453755,5319,3080
453757,1947,3744
453762,4011,1.008e+04
453765,1906,3217
453769,3275,4656
453771,2815,3306
453776,1135,997
453777,2748,2537
453779,800.9,1978
453780,1682,2437
453788,2246,1333
453792,3435,4978
453796,706.8,279
453802,1321,2210
453803,2556,1865
453809,1819,4258
453811,2874,4855
453825,2224,3526
453826,3106,4590
453827,3760,4261
453828,6089,5323
453830,1179,1478
453831,1591,1905
453833,2388,2563
453834,3757,7500
453836,2643,1168
453837,1002,829.1
453839,1411,566.2
453841,1761,1645
453843,2169,4033
453844,3129,6436
453847,1262,619.5
453848,1131,320.1
453853,1002,523.9
453857,3760,2318
453858,3011,1601
453859,2556,1116
453860,1288,616.3
453861,3106,4271
453862,2556,2011
453866,1.077e+04,7650
453868,4234,4951
453870,2606,893.5
453871,3760,4580
453872,1201,4540
453879,1784,2265
453881,1249,1773
453890,1344,1158
453892,3011,2788
453893,1321,1007
453897,1318,1070
453899,1012,1035
453900,1249,1110
453901,2011,2582
453904,1853,1098
453910,961.4,661.2
453911,3760,3924
453913,3613,3091
453914,3308,4665
453918,2874,1236
453919,1419,1132
453922,2200,3194
453926,3757,4925
453931,3255,1665
453932,1084,568.3
453935,1165,707.1
453939,3909,1.842e+04
453942,780.1,656.4
453947,2606,1928
453948,3106,3114
453950,1523,1699
453955,2317,2318
453962,9337,7667
453963,3011,1883
453966,1947,1814
453981,1725,736.2
453982,1.097e+04,1.148e+04
453985,1523,1709
453986,1131,574.4
453988,7276,9751
453990,9337,2.135e+04
453991,2874,6978
453993,2372,2035
453995,1045,2033
453996,1249,1079
454000,2740,3574
454004,5179,9926
454008,829.1,831.7
454010,1291,1038
454019,4234,3513
454024,4470,7018
454027,5667,1.248e+04
454031,5057,5279
454033,3435,3502
454045,1943,3143
454046,2130,1396
454047,2643,2852
454053,1.081e+04,1.217e+04
454054,6284,6608
454057,2224,2468
454061,2169,2999
454062,3308,1868
454064,1603,1790
454067,2099,1120
454072,6284,5441
454074,5813,4186
454076,3555,3696
454077,1682,1572
454080,1557,828.5
454087,4234,9771
454088,1455,1001
454089,1.097e+04,2.635e+04
454090,1853,4032
454092,1238,2003
454095,2011,1325
454096,2748,1699
454099,1557,866.8
454103,800.9,1175
454104,2372,1696
454113,4234,7265
454115,1249,551
454117,1455,964.3
454119,2887,3516
454120,742.4,888.6
454121,4115,693
454122,4777,5973
454129,2126,1460
454131,1559,1935
454133,795.9,668.1
454138,4470,6268
454140,3255,4451
454143,1411,1124
454144,1797,2008
454145,1.077e+04,1.206e+04
454146,1191,1301
454147,1084,1465
454153,3435,4808
454156,3507,4595
454157,1514,1945
454163,8446,1.112e+04
454164,1557,244.3
454172,1853,3030
454176,3435,849.3
454185,1321,1802
454186,1514,1711
454188,7680,7685
454190,1318,1764
454192,5483,1744
454201,1.144e+04,1.015e+04
454202,8446,6771
454204,5813,7306
454206,2200,3901
454208,1797,1157
454212,1084,994
454215,1943,2281
454216,4011,7452
454217,8446,7778
454218,2317,2818
454220,2251,2278
454222,1891,780
454224,5483,3055
454227,2011,4035
454228,1947,1620
454232,961.4,2351
454235,2317,1442
454237,929.9,587
454239,4263,5087
454240,4203,6398
454243,3129,3781
454246,3308,2477
454247,1591,1567
454251,1.832e+04,2.663e+04
454252,1947,1172
454254,2099,2643
454259,4470,4681
454262,2606,4324
454265,2884,1403
454267,1853,2801
454268,2296,2164
454269,5667,9009
454276,2169,876.4
454279,3308,6659
454286,5179,3109
454294,1238,904.8
454300,2643,7457
454303,6504,1.522e+04
454310,1797,2058
454316,1288,601
454317,1784,2000
454322,2349,2036
454323,3760,5083
454326,4234,3231
454338,800.9,620.3
454339,3555,5042
454340,4828,3789
454346,1165,1808
454347,1404,2485
454350,2606,3028
454351,1121,657.1
454352,2099,1689
454354,3308,3418
454355,3255,4245
454361,929.9,284.8
454363,3435,1797
454364,2660,1160
454371,1695,1057
454373,2224,4241
454376,3275,1372
454382,752.5,841.4
454385,5589,6115
454386,2748,2426
454394,1084,592.2
454395,2643,3179
454397,961.4,719.8
454412,3613,4715
454416,1.02e+04,1.416e+04
454419,3555,3492
454422,1591,617.1
454425,1121,1132
454427,1093,1429
454428,1288,1867
454430,1784,3578
454431,6089,8038
454434,5179,6348
454435,8467,840.3
454444,3435,1493
454447,1179,1596
454450,1725,851.2
454455,1002,1153
454457,3760,2702
454460,3435,7164
454461,1078,1713
454467,2099,1469
454469,5319,6040
454471,2874,1071
454472,2748,1157
454473,2372,2277
454476,2556,2702
454477,2099,5785
454478,1078,1039
454479,2556,4351
454481,957.5,700.5
454491,9337,8095
454495,1121,1369
454497,1906,1880
454505,1078,1096
454509,1262,1482
454510,2748,5161
454512,2372,2909
454513,3555,6043
454517,1201,1370
454521,2317,1905
454524,957.5,867.9
454525,716.2,1514
454530,2318,2715
454531,1784,3345
454536,3760,3071
454540,1863,1134
454541,1695,1280
454547,1.077e+04,1e+04
454550,1682,4303
454551,3106,4800
454558,929.9,1216
454563,961.4,812.4
454566,1523,1479
454567,4470,6629
454573,4115,2865
454576,4115,6261
454578,7350,7997
454580,2372,7134
454581,3435,3286
454583,3129,580
454584,4937,7849
454586,3760,5581
454593,3308,3940
454594,1947,999.8
454595,4470,4806
454600,5483,1.299e+04
454602,3308,3807
454603,1236,421.5
454608,2887,3284
454611,1761,2164
454618,1455,605.8
454622,1.02e+04,1.085e+04
454623,4470,2824
454629,3757,4646
454633,2643,2003
454634,1321,946.2
454638,1121,2754
454641,1591,1242
454642,929.9,653.6
454643,2556,2801
454649,1201,2993
454653,4822,5596
454655,961.4,709.1
454659,2317,5046
454666,1288,846.7
454670,4011,2874
454672,1121,1178
454677,1411,810.1
454682,1419,3575
454688,1411,858.8
454690,1288,662.3
454691,1321,1401
454697,4777,2820
454704,3255,5230
454705,1411,649.3
454710,6759,6824
454711,1121,955.7
454715,2296,4590
454718,1853,1062
454726,1682,1386
454737,2462,1984
454742,1505,363.2
454743,2815,3845
454745,3555,6435
454748,4804,7330
454751,1445,599.9
454755,1179,3162
454758,3435,3663
454762,1906,882.2
454770,2815,1419
454772,1411,1866
454777,4822,4606
454784,6089,4563
454789,4804,6278
454794,1179,1301
454795,829.1,816.4
454799,2224,1388
454800,1344,395.3
454806,795.9,1170
454813,2099,3711
454814,1411,710.2
454815,1655,2167
454817,3909,2495
454818,1191,1924
454822,1682,2318
454829,1.209e+04,2.177e+04
454831,3435,1.982e+04
454840,1784,1168
454842,2246,1904
454844,3760,3763
454845,706.8,615.7
454849,1682,976.4
454855,5745,500
454857,1342,1921
454859,2011,1798
454861,1943,1310
454863,2169,1847
454865,3909,3950
454872,2748,712
454876,4937,4994
454879,1725,1482
454883,1455,1250
454885,1819,1776
454890,1725,3152
454891,6284,2896
454892,2317,1794
454893,2748,1886
454895,1603,3062
454896,1121,1532
454897,1084,980.7
454900,2462,6667
454901,2296,2966
454904,1906,985.2
454906,1853,1097
454907,3507,4534
454909,4115,3733
454916,1682,2685
454918,1249,1377
454919,2901,1453
454922,929.9,920.3
454923,1557,2155
454925,3106,6289
454926,1682,6357
454927,1947,918.7
454929,874.1,1254
454936,6504,4545
454938,1.077e+04,9116
454944,4263,3569
454952,961.4,1250
454959,1603,940.6
454962,6284,3024
454964,1797,2289
454970,2318,1125
454971,4937,7038
454977,1342,906.3
454986,3308,5695
454987,1236,629.8
454988,3435,2430
454992,3555,5540
454995,1603,1650
454996,1947,1579
455002,5813,6250
455007,6089,8004
455010,1947,2123
455028,5319,6225
455031,2556,2565
455036,2748,3228
455042,1906,1353
455044,1054,765.8
455048,2224,2350
455054,2011,2887
455058,1078,743.3
455059,8446,9910
455061,3275,1.238e+04
455065,1404,897.3
455067,929.9,2436
455068,4134,4166
455069,929.9,833.6
455076,1455,3056
455078,1906,2560
455079,1093,1088
455080,1249,920.1
455092,3909,6384
455093,5589,3259
455096,5057,1.488e+04
455098,1121,1282
455105,5564,6283
455108,1670,2561
455109,6425,2633
455110,2606,3053
455113,5813,5724
455115,1411,1236
455116,1662,4460
455119,1514,3007
455120,1514,926.3
455121,1404,1658
455132,1344,3859
455133,1093,831.7
455134,1002,517.8
455136,2556,2016
455137,2372,1478
455139,3255,2661
455141,1249,1137
455147,3011,1905
455148,4822,4098
455149,1201,721.3
455151,2099,1726
455153,1.02e+04,1.395e+04
455154,1321,549.1
455155,3435,2365
455157,7276,9627
455158,5483,5288
455161,2099,1732
455164,1455,1384
455177,1002,604.1
455178,1191,540.6
455180,1411,806
455181,1002,2748
455183,1603,1006
455188,1853,3052
455190,2643,1612
455191,1135,1176
455192,1419,2248
455195,1725,1710
455196,3555,8026
455197,4234,2989
455201,2556,3617
455205,2200,1396
455206,957.5,927.1
455213,1797,2226
455215,2556,2436
455219,4234,4536
455221,3011,2766
455223,2556,6129
455224,3106,2038
455237,2318,2847
455238,6089,5150
455240,1318,1317
455247,3909,747.8
455248,2884,3809
455250,2011,1374
455251,1262,1907
455253,4011,2744
455259,1947,3177
455261,1288,1238
455263,4115,6225
455264,1.144e+04,1.291e+04
455268,1404,1268
455276,3129,2644
455281,1179,1438
455282,1891,1368
455284,3435,3503
455285,899.6,532.4
455288,1947,1426
455289,2372,3562
455293,1523,1538
455298,1480,1879
455299,3275,1.074e+04
455304,1249,726
455309,1121,912.9
455310,2959,1996
455317,2224,1060
455318,2099,2052
455319,1419,1361
455320,3435,6802
455327,2748,3861
455328,1557,3045
455329,1084,1315
455330,2701,682.5
455333,2318,2273
455336,3909,5524
455337,1084,1169
455338,1201,1091
455341,3308,4611
455343,3106,2869
455349,3555,4876
455351,3555,4209
455352,819,514
455354,1725,1909
455361,2701,2719
455363,2372,3076
455369,1307,1577
455372,1249,179
455380,1096,707.7
455381,2556,3164
455386,3255,4175
455388,4443,4676
455389,6782,8954
455393,6284,8060
455394,6284,8447
455397,961.4,521.8
455399,2169,2411
455410,1853,2025
455413,4115,9430
455416,1249,1456
455417,2372,1053
455420,3011,7241
455423,4011,4483
455427,2127,1765
455432,637.9,403.7
455433,900.1,671.9
455436,1166,1360
455439,752.5,1088
455444,3613,4945
455449,1249,1610
455450,2296,2354
455451,3555,3624
455452,3555,5525
455455,1725,2980
455462,1559,2842
455465,4004,6186
455467,1.097e+04,1.407e+04
455478,1603,956.2
455479,2246,1525
455480,3106,3094
455484,1419,3149
455489,2011,3071
455490,1943,1931
455493,1.081e+04,7465
455509,1557,874
455513,874.1,1944
455517,1725,2384
455519,1084,542.1
455520,1131,1039
455522,1288,1900
455523,3909,2069
455524,2372,2696
455526,5179,6006
455530,4937,4994
455531,4004,337
455533,2556,2854
455534,3308,5052
455541,1853,2364
455544,1455,1049
455548,1853,4334
455550,706.8,983.6
455551,3011,2716
455553,1853,2801
455554,3435,5667
455555,3255,7022
455557,1084,1037
455560,7106,5251
455561,5813,6978
455563,1797,1456
455565,3308,3761
455569,1165,728.8
455573,1201,928.3
455577,742.4,826.6
455582,1906,5866
455584,1760,6376
455587,2200,3119
455592,2874,1012
455595,4263,5509
455596,5813,6368
455601,3757,3166
455605,4004,3126
455606,1.02e+04,3852
455614,2887,2499
455615,1514,835.3
455616,1725,1522
455617,1093,443.6
455619,6089,7298
455624,1947,2924
455627,4115,2310
455628,1084,1425
455629,1.832e+04,2.162e+04
455630,3757,3588
455631,1523,3207
455633,3255,4411
455634,3757,2360
455635,3129,7527
455641,2372,5190
455646,1455,1290
455649,3613,2218
455650,3435,3100
455651,1046,867.4
455653,1682,2049
455655,1603,4164
455658,4011,3244
455661,1179,946.8
455663,1662,2993
455664,1344,1406
455672,4234,6129
455676,1725,1839
455677,1455,1524
455682,2556,1311
455685,1725,1966
455687,1655,1704
455688,1078,1986
455690,2200,1284
455696,3011,3667
455698,874.1,397
455699,1093,1640
455700,2815,2672
455701,1559,1085
455706,1947,4056
455709,1455,1442
455711,4011,2358
455712,785.8,521.6
455716,2317,1561
455717,1.495e+04,1.823e+04
455720,2011,3369
455723,4804,6756
455727,3435,3273
455732,3011,1867
455734,1943,2038
455736,1411,766.7
455737,3435,5240
455738,2372,2608
455742,5745,7463
455745,1.077e+04,6576
455746,1695,2467
455748,1853,926.6
455749,4804,6252
455752,1455,781.7
455754,5483,4106
455757,4263,1.155e+04
455764,1943,3128
455765,1557,1163
455767,2372,2694
455768,1947,4807
455769,1725,1808
455770,1505,1487
455772,1891,1067
455776,2372,1349
455778,1238,1113
455780,2748,2465
455781,3255,3546
455782,1249,990.6
455783,6759,3958
455784,900.1,1357
455787,961.4,872.2
455792,7821,6236
455801,2462,4047
455804,7821,8071
455805,3613,3060
455806,1695,708.5
455807,2011,1643
455810,1682,1070
455813,1445,1920
455817,6089,7318
455820,1514,2242
455823,2372,1700
455827,1342,1238
455838,2556,2806
455841,1682,2435
455846,3129,963
455847,1947,696.9
455848,9337,9716
455851,2748,2864
455862,1093,851.6
455863,2099,289
455868,1505,2074
455870,1853,1637
455872,1321,2295
455877,1179,991.1
455879,1321,1398
455887,1682,1354
455888,5179,6028
455894,2099,1542
455903,3106,4440
455905,2556,1807
455906,2701,2841
455909,758.4,898.2
455910,3308,4864
455912,3106,2852
455913,1480,1768
455915,9517,1.817e+04
455916,2556,2991
455921,2815,2212
455923,2748,1430
455925,1853,6833
455926,2887,3013
455927,5483,6760
455929,1695,401.7
455930,1121,662.2
455931,2556,5333
455932,2099,3088
455936,957.5,1052
455939,1523,1171
455941,2011,912.9
455942,1179,1631
455952,1682,1501
455955,1523,642.1
455959,2748,672.3
455961,1906,1854
455963,961.4,861.6
455965,1191,2005
455967,1078,1237
455968,1411,1212
455971,2462,2220
455979,2556,3773
455981,2200,1272
455982,1.209e+04,1.514e+04
455985,2748,4637
455988,3308,9016
455990,1321,1595
455996,2643,1174
455998,1249,1263
456001,5667,4057
456005,1179,815
456013,2224,1823
456020,1121,1180
456025,1853,5822
456029,1191,2889
456031,1760,2939
456033,1179,629.6
456037,2011,2446
456040,1784,1181
456044,6504,3538
456048,1179,1537
456049,1262,1093
456053,3507,3549
456054,3760,2400
456056,4263,2218
456058,1321,3799
456061,9337,5069
456064,7821,6520
456067,1784,2706
456075,1455,1983
456076,1135,944.1
456081,4777,2495
456096,1249,1030
456101,1725,1142
456103,2896,1989
456105,2372,1417
456107,1342,1634
456109,1505,5682
456111,4011,1369
456112,1760,2232
456113,1559,1803
456115,5319,1.361e+04
456116,1179,1884
456120,1084,1714
456122,829.1,730.5
456125,1411,3723
456126,1591,1521
456127,3275,2008
456129,1249,1461
456132,941.8,1059
456133,3435,3743
456134,1321,1507
456136,3011,2314
456137,4470,3286
456140,2317,1724
456142,1591,2267
456155,1002,785
456159,3106,1504
456162,2011,2004
456170,1455,1272
456171,1342,1356
456177,1695,388.5
456185,1523,1505
456192,3760,1.016e+04
456194,1853,1622
456196,3613,5193
456197,1784,1579
456207,1761,2827
456210,1670,2390
456212,1084,867.5
456214,1947,3628
456218,1179,1170
456222,829.1,2871
456223,3435,2548
456230,1670,2697
456233,800.9,581.5
456234,1135,610.4
456237,469.4,327.2
456240,4263,5337
456242,1318,863.5
456244,1760,862.6
